data10, data20, data30, data40, data50, data60, data70, data80, data90, data100
26.394, 13.604, 21.031, 70.657, 179.297, 16.056, 91.153, 174.203, 79.400, 123.655
10.616, 11.478, 21.056, 70.675, 179.288, 16.135, 91.054, 174.205, 79.428, 123.647
17.053, 11.519, 21.060, 70.678, 179.297, 16.126, 56.063, 174.189, 79.430, 123.643
17.072, 15.505, 7.549, 70.715, 179.305, 22.350, 55.666, 174.174, 79.407, 123.663
7.668, 15.561, 39.153, 70.718, 179.501, 22.396, 55.612, 174.064, 79.450, 123.649
5.869, 15.552, 39.227, 70.679, 179.639, 22.400, 55.593, 174.028, 79.459, 123.678
11.665, 15.043, 39.214, 70.680, 179.684, 22.553, 55.579, 173.979, 79.439, 123.476
11.618, 15.183, 39.197, 70.736, 179.692, 11.491, 55.536, 173.939, 79.384, 123.315
4.954, 15.112, 39.450, 70.755, 179.699, 11.348, 55.315, 173.931, 79.383, 123.595
16.215, 19.374, 39.533, 70.783, 179.713, 15.008, 55.336, 173.944, 79.393, 123.750
16.165, 19.417, 39.596, 70.802, 179.728, 15.053, 55.361, 173.976, 79.402, 123.757
16.105, 19.417, 21.807, 70.804, 179.719, 101.300, 5.692, 174.013, 79.376, 123.771
8.843, 6.620, 21.904, 20.293, 179.715, 101.452, 117.838, 174.018, 79.368, 123.787
5.301, 10.361, 21.936, 20.275, 179.721, 101.547, 117.926, 174.023, 79.407, 122.288
5.392, 10.408, 21.966, 20.263, 179.704, 101.850, 117.960, 174.023, 31.803, 122.271
6.044, 40.921, 6.003, 20.269, 179.664, 101.806, 117.899, 215.355, 31.841, 122.192
6.117, 40.776, 6.673, 85.046, 179.576, 101.774, 117.897, 215.392, 31.829, 122.177
5.266, 40.771, 5.816, 86.255, 179.571, 101.785, 117.883, 215.428, 31.822, 122.171
5.029, 40.739, 6.913, 86.281, 179.539, 101.790, 117.881, 215.383, 31.808, 122.182
17.722, 40.719, 16.061, 86.313, 179.534, 101.785, 117.872, 215.318, 31.806, 122.171
17.693, 40.730, 16.053, 86.287, 179.534, 101.739, 117.907, 215.317, 38.290, 122.170
17.625, 40.726, 15.967, 86.299, 179.532, 101.748, 118.151, 215.289, 38.325, 122.161
10.496, 20.582, 6.858, 86.304, 179.528, 101.760, 118.170, 215.333, 38.311, 122.165
10.499, 20.688, 23.549, 86.337, 179.528, 101.775, 118.166, 215.359, 38.297, 122.192
5.702, 20.734, 23.607, 86.321, 179.520, 101.785, 118.154, 215.358, 38.269, 122.203
22.806, 20.748, 23.634, 86.331, 179.534, 101.783, 118.207, 215.335, 38.263, 122.184
22.884, 5.229, 23.538, 86.338, 179.524, 101.752, 118.214, 215.278, 38.271, 122.181
22.667, 9.777, 25.856, 86.327, 179.505, 101.680, 118.239, 215.287, 26.189, 122.190
22.658, 9.806, 25.854, 86.349, 179.528, 101.645, 118.238, 215.284, 26.133, 122.183
15.625, 17.855, 25.940, 86.364, 179.526, 101.637, 118.204, 215.192, 26.040, 122.204
17.004, 18.036, 25.953, 86.385, 179.516, 101.642, 118.193, 215.169, 25.960, 122.174
17.252, 18.015, 60.087, 86.375, 179.503, 20.671, 118.198, 215.143, 21.215, 122.171
5.909, 5.090, 60.155, 32.747, 179.493, 20.731, 135.654, 215.143, 21.146, 122.149
5.966, 26.329, 60.171, 32.861, 179.496, 20.783, 135.591, 215.156, 21.123, 122.147
4.790, 26.358, 60.225, 32.922, 98.844, 7.809, 135.537, 215.154, 27.306, 41.028
21.970, 26.465, 60.222, 32.909, 98.889, 24.982, 135.569, 214.511, 27.104, 41.005
21.932, 26.456, 60.119, 32.919, 98.884, 25.100, 135.549, 214.514, 27.027, 40.998
21.957, 26.531, 60.092, 32.973, 98.900, 25.098, 135.551, 214.490, 26.089, 41.019
21.986, 19.685, 60.302, 97.680, 98.945, 25.101, 135.534, 214.469, 75.258, 41.040
10.406, 19.722, 60.307, 97.672, 98.907, 51.495, 135.530, 214.455, 75.298, 137.005
10.375, 19.731, 60.315, 97.653, 98.848, 51.437, 135.532, 211.215, 75.290, 136.971
14.398, 19.789, 60.330, 97.667, 98.854, 51.441, 135.547, 211.192, 75.295, 136.926
14.467, 7.693, 25.322, 97.701, 98.890, 51.389, 135.540, 211.159, 75.418, 136.921
14.458, 21.134, 25.336, 97.720, 98.939, 51.342, 135.552, 211.150, 75.421, 136.916
6.889, 21.157, 25.338, 97.706, 98.950, 51.587, 135.643, 211.139, 75.423, 136.907
21.270, 21.177, 25.338, 97.618, 98.969, 51.600, 135.577, 211.095, 75.443, 136.908
21.348, 21.193, 14.553, 97.611, 99.035, 51.601, 135.577, 211.098, 75.431, 136.903
21.290, 31.078, 14.577, 97.619, 99.043, 51.614, 135.571, 211.061, 75.448, 136.911
21.300, 31.114, 14.601, 97.672, 6.050, 40.560, 135.594, 211.056, 75.506, 136.912
7.128, 31.116, 26.217, 97.704, 36.367, 40.509, 135.620, 211.041, 75.532, 136.919
9.910, 31.119, 26.301, 97.677, 35.713, 40.487, 135.581, 211.063, 75.538, 136.921
15.616, 31.127, 26.318, 97.617, 35.688, 40.563, 135.592, 210.993, 75.731, 137.134
15.638, 31.124, 26.309, 97.582, 35.599, 40.624, 135.603, 213.176, 111.002, 137.136
15.640, 5.236, 26.293, 97.611, 35.597, 40.637, 135.603, 213.260, 111.115, 137.173
6.683, 11.637, 5.197, 97.604, 35.513, 42.679, 135.775, 213.281, 111.119, 137.199
7.415, 11.722, 16.134, 56.064, 39.789, 42.712, 135.788, 213.298, 111.146, 137.216
12.929, 6.396, 16.201, 56.061, 40.312, 42.738, 135.768, 213.297, 111.193, 137.201
11.649, 4.652, 16.211, 56.058, 40.343, 42.740, 54.122, 213.304, 111.193, 137.207
6.815, 5.589, 46.830, 56.062, 40.348, 42.764, 54.196, 213.312, 111.183, 137.212
6.109, 24.093, 46.807, 56.066, 41.030, 42.763, 54.226, 213.285, 111.141, 137.194
6.352, 24.207, 46.813, 56.076, 41.046, 42.748, 54.247, 213.293, 111.145, 137.186
17.347, 24.226, 46.808, 56.120, 41.129, 42.790, 52.672, 213.309, 111.180, 137.183
17.459, 24.261, 46.806, 56.161, 123.485, 13.997, 52.672, 213.304, 111.142, 137.186
17.464, 19.599, 46.811, 56.151, 120.368, 13.973, 52.671, 213.314, 111.144, 137.145
6.368, 20.876, 46.810, 56.153, 120.327, 8.609, 52.665, 213.339, 111.111, 359.293
21.016, 20.976, 46.810, 70.488, 120.290, 48.882, 158.385, 213.352, 111.132, 359.350
21.011, 20.971, 46.801, 70.487, 120.271, 48.918, 158.454, 213.342, 111.166, 359.350
20.986, 15.490, 34.161, 70.546, 120.336, 48.922, 158.478, 213.347, 111.196, 359.361
20.971, 15.517, 34.255, 70.562, 120.296, 48.918, 158.455, 213.353, 111.200, 359.343
27.390, 15.509, 34.267, 70.562, 120.308, 48.916, 158.435, 213.364, 111.190, 359.319
27.360, 11.235, 34.281, 70.499, 120.305, 48.913, 158.462, 213.272, 111.183, 359.306
27.358, 11.194, 34.105, 70.513, 120.313, 48.907, 158.692, 213.259, 111.186, 359.307
27.381, 16.080, 34.113, 70.537, 120.316, 48.906, 158.742, 213.236, 111.030, 359.283
27.324, 16.085, 21.483, 70.535, 120.333, 48.921, 158.773, 213.152, 184.169, 359.233
6.944, 5.591, 21.538, 70.517, 120.346, 21.098, 158.781, 213.060, 184.206, 359.220
14.821, 10.224, 21.554, 70.210, 120.357, 22.461, 158.803, 212.918, 184.235, 359.143
14.843, 10.304, 21.613, 70.173, 120.352, 22.469, 158.832, 212.799, 184.275, 359.103
14.835, 5.597, 54.629, 10.838, 120.340, 22.467, 158.828, 212.794, 184.300, 359.041
5.060, 6.740, 54.751, 10.830, 120.358, 12.812, 158.831, 213.034, 184.297, 359.029
13.246, 10.540, 54.883, 48.061, 120.360, 12.478, 155.628, 213.003, 181.037, 359.038
13.317, 10.499, 54.904, 48.045, 120.361, 17.370, 155.581, 213.017, 180.914, 358.839
5.915, 11.657, 54.903, 48.035, 120.387, 17.331, 155.574, 213.028, 180.912, 358.848
6.492, 11.760, 54.813, 48.059, 120.399, 17.327, 155.571, 212.980, 180.910, 358.842
6.627, 18.225, 54.738, 48.067, 120.381, 27.989, 155.586, 212.980, 180.923, 358.835
4.988, 18.254, 54.736, 48.033, 145.302, 28.061, 155.583, 212.980, 180.900, 358.820
21.845, 18.255, 54.740, 47.492, 145.390, 28.063, 155.538, 212.965, 180.905, 358.820
21.857, 5.486, 54.754, 47.456, 145.396, 27.984, 155.525, 213.011, 180.904, 358.821
21.834, 14.828, 41.855, 46.628, 145.404, 27.967, 155.535, 213.021, 180.910, 358.794
21.824, 14.875, 41.861, 46.657, 145.423, 14.857, 155.564, 212.999, 180.925, 358.782
5.929, 14.907, 41.870, 46.675, 145.442, 16.370, 155.555, 213.029, 180.932, 358.779
6.568, 21.543, 41.851, 46.698, 145.477, 16.384, 155.451, 383.422, 180.950, 358.767
16.993, 21.590, 41.840, 46.692, 145.507, 8.238, 27.794, 383.445, 180.950, 358.763
17.033, 21.569, 41.837, 46.742, 145.722, 56.300, 27.862, 383.494, 180.954, 358.726
17.034, 21.580, 41.896, 46.725, 145.736, 56.434, 27.855, 383.592, 180.928, 358.611
5.318, 9.869, 41.930, 46.733, 145.718, 56.445, 27.586, 383.696, 180.653, 358.509
36.910, 9.897, 36.256, 55.853, 145.740, 56.466, 27.609, 384.165, 180.660, 358.322
36.925, 5.413, 36.333, 55.873, 145.745, 56.467, 187.930, 384.235, 180.683, 358.262
36.913, 7.230, 36.342, 55.873, 145.750, 56.467, 187.978, 384.316, 180.676, 358.247
36.953, 5.007, 36.336, 55.923, 145.719, 56.500, 187.983, 384.368, 180.654, 358.263
36.978, 5.475, 36.346, 55.962, 145.717, 56.512, 187.978, 384.432, 180.650, 358.260
37.006, 5.315, 36.353, 55.952, 145.727, 56.515, 187.950, 384.569, 180.611, 358.196
36.995, 10.545, 36.542, 55.964, 145.736, 56.477, 187.918, 384.637, 180.611, 358.169
5.597, 10.564, 9.729, 55.967, 145.742, 56.470, 187.920, 384.625, 180.596, 358.107
5.798, 12.827, 9.714, 55.933, 145.757, 32.989, 187.924, 384.667, 180.591, 358.072
9.045, 13.460, 28.955, 55.889, 145.749, 32.579, 187.921, 384.691, 180.599, 358.036
20.140, 13.446, 29.016, 78.544, 145.765, 32.355, 187.878, 384.752, 258.831, 358.026
20.345, 6.037, 28.993, 78.499, 145.773, 32.161, 187.880, 384.813, 258.971, 358.001
20.310, 16.942, 29.005, 78.552, 145.776, 31.952, 187.877, 384.877, 258.974, 357.944
20.314, 17.030, 29.003, 78.666, 145.825, 40.913, 187.863, 384.910, 258.974, 357.902
16.964, 17.057, 5.149, 78.780, 145.884, 40.832, 187.876, 384.957, 258.979, 357.894
17.081, 24.210, 12.121, 78.904, 145.902, 40.614, 187.888, 385.041, 258.979, 357.892
17.114, 24.249, 12.164, 79.024, 145.963, 40.485, 187.887, 385.113, 258.970, 357.893
5.626, 24.251, 6.684, 79.107, 115.564, 40.452, 187.901, 385.267, 258.956, 357.893
6.276, 24.245, 4.961, 79.221, 115.555, 40.453, 187.923, 385.392, 258.875, 357.885
5.986, 24.283, 37.362, 79.331, 115.544, 40.437, 187.902, 385.481, 259.139, 357.871
11.980, 22.773, 37.342, 79.447, 115.492, 124.637, 187.891, 385.509, 259.141, 357.873
29.991, 22.776, 37.323, 79.560, 115.490, 124.656, 187.907, 385.596, 259.214, 357.869
28.462, 22.756, 37.317, 79.477, 115.447, 124.639, 187.914, 385.683, 259.303, 357.872
28.485, 22.737, 37.324, 79.570, 115.386, 124.626, 187.924, 385.776, 259.308, 357.871
54.330, 10.180, 37.264, 84.509, 115.340, 124.639, 187.933, 385.822, 259.262, 357.873
54.352, 10.429, 37.276, 84.483, 115.323, 124.654, 187.942, 385.858, 259.266, 357.868
54.341, 11.930, 6.753, 84.428, 115.262, 124.656, 187.933, 386.036, 259.345, 357.845
54.357, 12.024, 36.673, 84.326, 115.207, 124.692, 187.951, 386.116, 259.340, 355.601
54.476, 5.378, 36.782, 84.271, 115.171, 124.492, 187.954, 386.198, 259.343, 355.585
54.507, 5.351, 36.807, 84.185, 115.168, 124.506, 187.982, 386.284, 259.347, 355.584
5.211, 10.651, 36.791, 84.154, 115.184, 124.507, 188.001, 386.362, 259.363, 355.550
14.965, 11.960, 36.770, 84.050, 115.173, 124.532, 188.035, 386.501, 259.364, 355.556
15.138, 5.354, 36.776, 83.965, 115.177, 124.529, 188.072, 386.604, 259.418, 355.550
15.132, 5.384, 36.766, 83.889, 115.168, 124.538, 188.107, 386.712, 259.419, 355.520
7.741, 5.456, 31.804, 83.827, 115.166, 124.553, 175.145, 121.955, 259.402, 355.503
6.230, 5.736, 31.873, 83.979, 115.180, 124.566, 175.243, 121.869, 259.380, 355.474
16.240, 5.551, 31.879, 83.912, 115.170, 124.557, 175.248, 121.780, 259.204, 355.443
16.311, 4.797, 31.885, 83.859, 115.168, 124.617, 175.249, 121.714, 259.210, 355.454
16.308, 6.910, 31.679, 83.871, 115.170, 124.632, 175.255, 121.636, 259.204, 142.631
7.174, 6.205, 31.683, 83.256, 146.571, 124.646, 175.228, 121.545, 259.208, 142.656
7.428, 21.275, 12.132, 54.555, 146.683, 124.635, 175.251, 121.405, 259.204, 142.768
5.560, 21.371, 12.221, 54.706, 146.692, 124.634, 175.240, 121.317, 259.209, 142.785
5.389, 21.366, 10.617, 54.724, 146.699, 124.464, 175.265, 121.231, 259.210, 142.787
5.204, 21.370, 10.544, 54.720, 146.685, 124.448, 175.283, 121.155, 259.211, 142.832
10.635, 17.936, 11.072, 54.732, 146.869, 80.712, 175.315, 121.059, 259.220, 142.832
10.653, 18.032, 11.026, 54.739, 146.852, 80.838, 175.322, 120.968, 259.205, 142.837
7.185, 17.998, 8.461, 54.735, 146.811, 80.852, 175.337, 120.883, 259.231, 142.844
10.042, 5.912, 18.782, 54.788, 146.802, 80.860, 175.364, 120.786, 259.261, 142.853
10.076, 5.509, 17.352, 54.890, 146.805, 81.065, 175.386, 120.703, 259.281, 142.869
5.352, 5.294, 17.335, 54.900, 146.804, 81.398, 175.367, 120.670, 259.297, 142.867
5.046, 11.851, 5.426, 70.021, 146.806, 81.403, 175.383, 120.683, 259.331, 142.875
12.303, 12.030, 4.972, 70.052, 146.855, 81.443, 175.392, 120.475, 259.376, 142.861
12.337, 14.476, 5.228, 70.056, 146.890, 81.462, 175.396, 120.756, 259.459, 142.868
5.339, 14.489, 49.464, 70.015, 146.922, 81.482, 175.414, 120.708, 259.467, 142.840
5.537, 14.496, 49.559, 69.899, 146.931, 81.519, 175.459, 120.692, 259.523, 142.826
6.204, 4.928, 49.560, 69.860, 146.944, 81.646, 175.457, 73.641, 259.606, 142.839
17.773, 7.763, 49.565, 69.846, 146.943, 81.734, 175.462, 73.961, 259.645, 142.851
17.833, 17.250, 49.554, 69.835, 146.954, 81.731, 175.449, 73.973, 242.931, 142.862
17.819, 17.275, 49.547, 69.845, 146.959, 81.747, 175.447, 74.037, 244.420, 142.883
9.902, 17.239, 49.514, 69.852, 146.918, 81.759, 175.470, 74.086, 244.462, 142.887
9.933, 9.930, 49.448, 69.851, 146.953, 7.541, 175.485, 74.171, 244.486, 142.890
15.336, 9.962, 49.448, 69.869, 146.972, 26.368, 175.511, 74.189, 244.471, 142.897
15.416, 13.025, 43.039, 69.866, 146.984, 26.268, 175.516, 74.213, 244.425, 142.896
15.401, 13.033, 43.232, 82.409, 146.988, 25.555, 175.489, 74.202, 244.446, 141.073
7.371, 27.280, 43.183, 83.692, 146.909, 25.559, 175.499, 74.173, 244.451, 141.083
5.228, 27.329, 43.184, 83.693, 146.893, 25.398, 106.055, 74.186, 244.449, 17.048
5.499, 27.305, 43.141, 83.676, 146.888, 17.730, 105.981, 74.178, 244.633, 17.087
10.527, 27.335, 43.091, 83.698, 111.333, 118.822, 105.966, 263.340, 244.671, 17.075
10.633, 27.373, 42.862, 83.718, 111.399, 118.782, 105.993, 263.441, 244.701, 5.643
5.317, 9.371, 42.859, 83.797, 111.409, 118.779, 105.940, 263.468, 244.700, 10.673
20.102, 6.401, 42.932, 83.840, 111.519, 118.783, 105.937, 263.493, 244.726, 10.654
20.083, 6.112, 43.036, 83.879, 111.572, 118.783, 105.622, 263.557, 244.728, 22.934
20.120, 26.357, 43.032, 83.913, 111.576, 118.804, 105.632, 263.538, 244.755, 22.892
20.122, 26.496, 43.042, 83.949, 111.589, 118.807, 105.613, 263.552, 244.716, 22.879
5.583, 26.502, 42.837, 83.984, 111.589, 118.801, 105.620, 263.566, 244.719, 93.638
12.268, 26.488, 42.845, 83.996, 111.591, 118.799, 105.622, 263.583, 244.924, 93.577
12.321, 26.508, 42.849, 84.005, 111.581, 118.640, 105.632, 263.698, 244.904, 93.380
10.870, 15.497, 42.857, 84.013, 111.583, 118.535, 105.639, 263.812, 244.908, 93.393
11.062, 15.530, 14.474, 84.006, 111.694, 118.529, 105.687, 263.844, 244.893, 93.384
5.977, 15.535, 15.971, 52.941, 111.836, 118.558, 105.732, 263.842, 244.915, 93.388
11.985, 11.776, 15.977, 52.983, 111.847, 118.581, 105.795, 263.839, 244.916, 93.398
13.369, 11.812, 21.529, 52.940, 111.853, 118.581, 105.771, 263.758, 244.951, 93.416
10.843, 5.164, 21.558, 53.065, 111.859, 118.606, 105.789, 263.747, 244.964, 93.454
10.839, 5.103, 21.543, 53.022, 111.877, 118.603, 92.913, 263.770, 244.908, 93.485
9.506, 10.291, 21.537, 53.017, 111.849, 118.313, 92.921, 263.804, 244.895, 93.497
9.221, 10.332, 11.764, 53.031, 111.855, 118.247, 93.005, 263.832, 244.839, 93.512
26.889, 22.191, 11.737, 53.028, 111.845, 118.238, 93.035, 263.809, 244.805, 93.539
26.949, 22.218, 19.934, 53.055, 112.198, 118.239, 93.013, 263.990, 244.741, 93.570
26.932, 22.224, 19.994, 53.013, 112.207, 118.232, 93.025, 264.045, 244.810, 93.586
8.638, 22.227, 19.986, 67.699, 143.339, 118.214, 92.952, 264.033, 244.817, 93.623
17.640, 5.508, 28.826, 67.809, 143.458, 16.104, 92.961, 264.041, 244.793, 83.194
17.938, 5.875, 28.734, 67.782, 143.467, 63.794, 92.992, 264.056, 244.822, 83.154
8.504, 17.807, 28.724, 67.631, 143.456, 63.770, 92.999, 264.070, 244.770, 83.137
8.406, 17.843, 28.725, 67.474, 143.468, 63.758, 92.987, 264.077, 244.779, 83.095
10.811, 17.499, 28.695, 67.468, 143.488, 63.787, 92.974, 264.063, 244.760, 83.063
10.766, 11.471, 5.848, 67.630, 143.499, 63.843, 92.954, 263.844, 244.722, 83.060
5.512, 11.411, 12.119, 67.716, 143.506, 63.829, 92.941, 263.879, 244.787, 83.066
15.218, 16.552, 12.139, 67.697, 143.510, 63.842, 92.889, 263.876, 274.777, 83.066
15.330, 16.596, 8.494, 67.699, 143.502, 63.839, 184.757, 263.797, 274.825, 83.074
15.338, 16.600, 50.293, 67.653, 143.559, 63.851, 186.223, 263.445, 274.865, 83.076
7.219, 9.879, 50.383, 67.462, 143.568, 63.818, 186.243, 263.265, 274.904, 83.018
10.330, 9.903, 50.386, 67.587, 143.556, 63.784, 186.173, 263.223, 274.888, 83.026
10.477, 9.676, 50.399, 73.308, 143.560, 63.789, 186.111, 263.138, 274.915, 83.001
5.809, 9.666, 50.414, 73.288, 143.747, 19.925, 186.120, 263.001, 274.986, 128.465
6.078, 6.813, 50.383, 73.237, 143.734, 19.791, 186.118, 262.913, 275.027, 128.448
5.999, 7.359, 50.386, 73.201, 143.728, 19.768, 186.085, 262.809, 275.085, 128.452
5.338, 5.348, 50.392, 73.180, 143.754, 7.913, 186.076, 262.701, 275.127, 128.492
4.991, 5.384, 50.390, 73.196, 143.776, 37.166, 186.049, 262.591, 275.107, 128.490
11.584, 12.420, 12.415, 77.070, 147.641, 45.411, 189.742, 266.396, 279.106, 132.014
6.644, 10.066, 35.846, 77.140, 147.698, 45.548, 189.863, 266.427, 279.194, 132.046
5.338, 21.955, 35.835, 77.142, 147.707, 45.560, 189.840, 266.409, 279.243, 132.053
12.663, 21.957, 35.816, 77.115, 147.724, 45.815, 189.864, 266.350, 279.284, 132.093
12.691, 21.923, 35.997, 77.134, 147.748, 45.800, 189.872, 266.222, 279.311, 132.106
6.195, 21.921, 36.080, 77.138, 147.777, 122.050, 189.901, 266.106, 279.357, 132.112
6.005, 6.066, 36.089, 77.148, 147.791, 122.150, 189.922, 160.656, 279.360, 132.125
5.596, 12.932, 48.186, 48.319, 147.796, 122.157, 189.946, 160.635, 279.381, 132.129
5.368, 12.942, 48.240, 48.359, 147.811, 122.179, 190.016, 160.597, 279.400, 132.134
5.433, 15.345, 48.237, 48.361, 117.507, 122.189, 190.036, 160.506, 279.408, 132.133
6.215, 15.374, 48.289, 48.370, 117.613, 122.196, 189.997, 160.452, 279.465, 132.135
5.699, 15.414, 48.302, 48.368, 117.621, 122.225, 189.952, 160.463, 279.449, 132.139
8.263, 5.605, 48.324, 48.374, 117.582, 122.235, 189.964, 160.453, 279.246, 132.135
10.854, 12.283, 48.330, 48.382, 117.561, 122.228, 189.965, 160.270, 279.284, 132.159
10.844, 12.385, 48.344, 48.388, 117.564, 122.229, 193.157, 160.264, 279.315, 132.163
6.588, 23.801, 48.374, 48.390, 117.596, 122.230, 193.253, 160.260, 279.279, 132.169
10.153, 23.824, 38.295, 20.526, 117.599, 122.240, 193.234, 160.238, 279.173, 132.182
10.125, 23.833, 38.328, 22.585, 117.607, 122.283, 193.244, 160.024, 279.061, 44.251
5.280, 23.868, 38.273, 22.620, 117.597, 122.292, 193.126, 159.958, 278.929, 44.226
4.827, 7.296, 38.182, 22.667, 117.593, 122.307, 193.042, 159.938, 278.663, 44.277
4.983, 6.883, 50.665, 16.396, 117.585, 122.311, 193.036, 159.807, 278.533, 44.331
5.421, 4.838, 50.754, 16.386, 117.549, 122.322, 172.524, 159.778, 278.419, 44.347
6.763, 5.744, 50.754, 16.741, 117.544, 122.316, 172.459, 159.771, 278.431, 190.904
5.386, 6.136, 50.761, 19.178, 117.568, 122.316, 172.370, 159.757, 278.292, 191.111
6.171, 5.849, 50.749, 19.168, 117.581, 122.386, 172.369, 159.737, 278.091, 191.226
6.433, 5.430, 50.803, 19.165, 117.594, 122.346, 172.378, 159.745, 277.970, 191.276
10.415, 33.410, 50.818, 13.359, 117.595, 122.309, 172.343, 159.722, 277.835, 191.360
10.460, 33.146, 50.822, 13.358, 117.582, 122.307, 172.266, 159.719, 277.717, 191.338
6.692, 33.125, 50.835, 21.216, 117.583, 122.304, 172.218, 159.679, 277.596, 191.158
5.178, 33.076, 50.835, 21.248, 117.595, 107.611, 172.067, 159.572, 277.504, 191.211
5.166, 33.087, 33.083, 21.250, 117.594, 107.572, 171.978, 159.763, 277.370, 191.231
5.444, 33.088, 32.987, 21.249, 149.809, 107.601, 171.967, 159.698, 277.248, 191.255
6.871, 20.650, 32.984, 50.960, 150.111, 107.616, 171.962, 159.689, 277.161, 191.330
5.337, 20.912, 32.987, 51.027, 150.124, 107.621, 171.965, 159.663, 277.035, 191.376
7.680, 20.935, 32.974, 51.036, 150.126, 107.624, 171.987, 182.539, 276.875, 191.353
5.469, 5.421, 33.032, 51.033, 150.141, 107.632, 171.963, 182.590, 276.753, 191.871
5.376, 10.480, 30.545, 51.048, 150.146, 107.653, 171.968, 182.584, 210.790, 191.952
5.211, 10.520, 30.479, 51.054, 150.162, 107.669, 171.960, 182.569, 210.877, 191.988
6.037, 21.862, 30.511, 51.074, 150.163, 107.677, 171.973, 182.986, 210.884, 191.971
6.067, 22.003, 30.565, 51.081, 150.170, 107.678, 172.023, 183.000, 210.881, 191.982
7.534, 21.987, 30.575, 51.077, 150.145, 107.520, 172.030, 182.917, 210.863, 191.970
5.398, 21.984, 30.638, 33.465, 150.139, 107.490, 172.029, 182.885, 210.826, 191.972
5.109, 8.710, 5.226, 33.456, 150.141, 107.492, 172.038, 182.900, 211.098, 191.988
4.778, 65.965, 10.062, 33.435, 150.149, 107.477, 172.062, 182.672, 211.141, 191.983
5.706, 66.118, 10.096, 33.431, 150.152, 107.475, 172.095, 182.763, 211.069, 191.969
11.808, 66.121, 16.631, 33.433, 150.157, 107.453, 172.126, 182.867, 211.085, 191.943
11.855, 66.180, 16.676, 33.362, 150.150, 107.420, 172.063, 182.864, 211.088, 191.939
10.317, 66.220, 16.681, 81.829, 150.188, 107.406, 172.096, 182.878, 211.055, 191.897
10.261, 66.284, 10.087, 81.849, 150.211, 107.411, 172.105, 182.860, 211.058, 191.794
10.405, 66.271, 10.051, 81.852, 150.223, 15.433, 172.131, 182.851, 211.066, 191.783
10.411, 66.235, 6.057, 81.823, 150.213, 56.713, 172.148, 182.859, 211.075, 191.756
7.644, 66.301, 24.051, 81.812, 150.214, 56.729, 172.146, 182.865, 211.059, 191.747
12.621, 66.313, 24.098, 81.862, 150.228, 56.691, 49.779, 182.882, 211.005, 191.783
11.153, 66.338, 23.656, 81.825, 150.228, 56.640, 49.795, 182.863, 210.982, 191.772
5.559, 66.384, 23.650, 81.775, 150.235, 56.649, 49.803, 182.810, 210.979, 191.735
11.858, 5.579, 17.068, 81.788, 150.240, 56.649, 49.846, 182.801, 210.978, 191.724
11.773, 31.777, 17.099, 81.798, 150.253, 56.659, 49.873, 182.810, 210.969, 323.950
12.481, 31.859, 17.098, 81.801, 150.253, 56.900, 49.894, 182.807, 210.940, 324.030
